test,method,n_pairs,mean_method,mean_random,mean_diff,t_stat,p_val,p_adj,reject,cohen_d,noise
testAG,hamming_max,100,77.15819140390272,77.50243526730462,-0.344243863401893,-1.4227082699710394,0.9210179255069266,1.0,False,-0.14227082699710394,0.0
testAG,hamming_min,100,77.23556615853984,77.50243526730462,-0.26686910876477155,-1.0641579061751074,0.8550770682829152,1.0,False,-0.10641579061751077,0.0
testAG,model_grad_avg,100,76.78891587421964,77.50243526730462,-0.7135193930849657,-3.127543390569913,0.9988424908368406,1.0,False,-0.31275433905699135,0.0
testAG,model_grad_max,100,76.84022512435736,77.50243526730462,-0.6622101429472306,-3.0350237578777137,0.9984635339573292,1.0,False,-0.3035023757877714,0.0
testAG,qbc,100,77.97631514784796,77.50243526730462,0.473879880543338,2.493125800045357,0.007160491058783531,0.10024687482296943,False,0.2493125800045357,0.0
testAG,threshold_avg,100,78.07692679554691,77.50243526730462,0.5744915282423012,2.370222570089468,0.009857600695340711,0.13800640973476996,False,0.2370222570089468,0.0
testAG,threshold_max,100,78.1448753461748,77.50243526730462,0.642440078870202,2.8291083205559038,0.0028256912085567153,0.039559676919794014,True,0.28291083205559037,0.0
test,aligns,100,70.67715620551218,70.30005882229143,0.37709738322075986,1.271553364915624,0.10325550825102675,1.0,False,0.1271553364915624,0.01
test,grad01_avg,100,70.37065705101199,70.30005882229143,0.07059822872055925,0.24202531201706626,0.40463059674118373,1.0,False,0.024202531201706626,0.01
test,grad01_max,100,70.13270168674971,70.30005882229143,-0.16735713554171255,-0.6383019396416785,0.7376245205587098,1.0,False,-0.06383019396416785,0.01
test,gradient_conf_avg,100,70.3078674969828,70.30005882229143,0.007808674691381015,0.029740298285212765,0.4881670225351856,1.0,False,0.0029740298285212763,0.01
test,gradient_conf_max,100,70.06627972384797,70.30005882229143,-0.23377909844344558,-0.8685782334165302,0.8064106866658733,1.0,False,-0.08685782334165303,0.01
test,gradient_input_avg,100,70.15844203170346,70.30005882229143,-0.1416167905879613,-0.4860212744887644,0.6859869336845796,1.0,False,-0.048602127448876445,0.01
test,gradient_input_max,100,70.03101727544053,70.30005882229143,-0.2690415468508746,-0.8253529487229122,0.7944221724465264,1.0,False,-0.08253529487229122,0.01
test,hamming_max,100,70.3441422260755,70.30005882229143,0.044083403784103796,0.14391320910239513,0.4429307732255675,1.0,False,0.014391320910239513,0.01
test,hamming_min,100,70.18842482173213,70.30005882229143,-0.11163400055929429,-0.340150640783533,0.6327681246897359,1.0,False,-0.034015064078353294,0.01
test,model_grad_avg,100,69.93119200938949,70.30005882229143,-0.3688668129019183,-1.3200214127058354,0.9050640364948197,1.0,False,-0.13200214127058355,0.01
test,model_grad_max,100,69.94690571830347,70.30005882229143,-0.3531531039879544,-1.197760813808505,0.8830650162940428,1.0,False,-0.11977608138085051,0.01
test,qbc,100,71.00357701601575,70.30005882229143,0.7035181937243408,2.624974294442085,0.005019662736914449,0.07027527831680229,False,0.2624974294442085,0.01
test,threshold_avg,100,71.4206283424055,70.30005882229143,1.1205695201140744,4.116824128335437,3.982442849247545e-05,0.0005575419988946564,True,0.4116824128335437,0.01
test,threshold_max,100,71.37643756029135,70.30005882229143,1.076378737999925,3.8235257422385023,0.00011505185465920722,0.001610725965228901,True,0.3823525742238502,0.01
testAB,aligns,100,74.6593984366941,74.66583650912257,-0.006438072428455399,-0.0425809743772008,0.516939337781894,1.0,False,-0.0042580974377200796,0.01
testAB,grad01_avg,100,74.04035484604783,74.66583650912257,-0.625481663074726,-4.205960911097649,0.999971426463922,1.0,False,-0.4205960911097649,0.01
testAB,grad01_max,100,73.70053194536132,74.66583650912257,-0.965304563761232,-6.7981575038228055,0.9999999995961538,1.0,False,-0.6798157503822807,0.01
testAB,gradient_conf_avg,100,74.01133436654632,74.66583650912257,-0.6545021425762388,-4.741156594468206,0.9999964328315671,1.0,False,-0.47411565944682066,0.01
