test	method	n_pairs	mean_method	mean_random	mean_diff	t_stat	p_val	p_adj	reject	ci_lower_rel_pct	ci_upper_rel_pct	mean_diff_rel_pct
test	feature_eucl	500	63.693392523857035	64.115019333277	-0.4216268094199633	-2.6831931990531857	0.9962328018081228	1.0	False	-1.1391354892624685	-0.17608460675996326	-0.6576100480112159
test	grad01_avg	500	64.17951397679894	64.115019333277	0.06449464352194939	0.4240616133218521	0.3358518136196392	1.0	False	-0.36546341443947417	0.5666476118166879	0.1005920986886069
test	grad01_max	500	63.74279414536288	64.115019333277	-0.3722251879141197	-2.4465557999926886	0.9926165478066515	1.0	False	-1.0467813847257568	-0.11433559468043104	-0.580558489703094
test	gradient_conf_avg	500	64.11399021470602	64.115019333277	-0.0010291185709806142	-0.0071678958133054764	0.5028581198840659	1.0	False	-0.44156866099393555	0.4383584348045582	-0.0016051130946886899
test	gradient_conf_max	500	63.86568307321322	64.115019333277	-0.24933626006378312	-1.6223602782741933	0.9473210899705199	1.0	False	-0.8598458352429209	0.08206782735461154	-0.3888890039441546
test	gradient_input_avg	500	63.54633790212849	64.115019333277	-0.5686814311485064	-3.581827655365593	0.9998126864093495	1.0	False	-1.3734981186238366	-0.4004432669115464	-0.8869706927676916
test	gradient_input_max	500	63.82801944191464	64.115019333277	-0.2869998913623521	-1.8725448808339156	0.9691421004390222	1.0	False	-0.9173024659216971	0.02203675643015124	-0.4476328547457729
test	model_grad_avg	500	63.551890210567116	64.115019333277	-0.5631291227098838	-3.610867033302921	0.999831986412649	1.0	False	-1.3562134432255608	-0.40040810525335613	-0.8783107742394585
test	model_grad_max	500	64.36502192359032	64.115019333277	0.2500025903133171	1.6436905693486628	0.05043500095112991	0.605220011413559	False	-0.07615917312583441	0.8560157275277783	0.38992827720097195
test	qbc	500	64.46556692161114	64.115019333277	0.3505475883341429	2.6870085941692303	0.003725053783574872	0.04470064540289846	True	0.14696816131342239	0.946527846266198	0.5467480037898103
test	threshold_avg	500	64.74984638063268	64.115019333277	0.6348270473556745	3.9976389203981744	3.6822209968932385e-05	0.0004418665196271886	True	0.5035123547776349	1.4767632622529798	0.9901378085153073
test	threshold_max	500	64.62967667702594	64.115019333277	0.5146573437489351	3.301350015809858	0.0005155656246706721	0.0061867874960480655	True	0.3249937307302447	1.2804252462919379	0.8027094885110911
testAB	feature_eucl	500	68.55337376723662	69.01813919989884	-0.4647654326621973	-4.232256639656609	0.9999862296200184	1.0	False	-0.9860049509278033	-0.36078717662025017	-0.6733960637740266
