test	method	n_pairs	mean_method	mean_random	mean_diff	t_stat	p_val	p_adj	reject	ci_lower_rel_pct	ci_upper_rel_pct	mean_diff_rel_pct
testAB	qbc	500	73.17316584351666	72.47836718864804	0.6947986548686296	9.442174461928188	6.990991392931067e-20	8.389189671517281e-19	True	0.7591573111841181	1.1581007116413542	0.9586290114127362
testAB	threshold_avg	500	73.22960907160244	72.47836718864804	0.7512418829543943	9.033785507871913	1.8180293584891447e-18	2.1816352301869738e-17	True	0.8110787929894604	1.261931160446847	1.0365049767181538
testAB	threshold_max	500	73.19040756049854	72.47836718864804	0.7120403718505088	7.809605659460072	1.7037199992668827e-14	2.0444639991202592e-13	True	0.7352625300558867	1.229573046322916	0.9824177881894014
testAG	feature_eucl	500	73.28182278914898	74.05523740105478	-0.7734146119057959	-6.5999646440068345	0.9999999999473541	1.0	False	-1.355273161671427	-0.7334774494900191	-1.0443753055807232
testAG	grad01_avg	500	73.4705681537924	74.05523740105478	-0.5846692472623697	-5.104656883011447	0.9999997639571324	1.0	False	-1.093376233148176	-0.4856322685625812	-0.7895042508553786
testAG	grad01_max	500	73.307933575242	74.05523740105478	-0.7473038258127707	-6.25212737161238	0.9999999995649214	1.0	False	-1.3262314618784228	-0.6920020946914106	-1.0091167782849166
testAG	gradient_conf_avg	500	73.45517530976817	74.05523740105478	-0.6000620912866075	-4.888165033078735	0.9999993128942907	1.0	False	-1.1359745293660404	-0.4846052225748012	-0.8102898759704208
testAG	gradient_conf_max	500	73.4266098399533	74.05523740105478	-0.6286275611014567	-5.447427008490602	0.9999999598098332	1.0	False	-1.1550234304745757	-0.5427027079133164	-0.848863069193946
testAG	gradient_input_avg	500	73.45189287432184	74.05523740105478	-0.6033445267329182	-4.953201340000576	0.9999994995117449	1.0	False	-1.1378888090752148	-0.4915557728533677	-0.8147222909642913
testAG	gradient_input_max	500	73.72079726863281	74.05523740105478	-0.33444013242196363	-2.7960687420750387	0.9973138227837346	1.0	False	-0.7689436780953264	-0.134274363353286	-0.45160902072430614
testAG	model_grad_avg	500	73.33738889892234	74.05523740105478	-0.7178485021324241	-6.092320386603644	0.9999999988870503	1.0	False	-1.2819477740530116	-0.6567361795067664	-0.9693419767798891
testAG	model_grad_max	500	73.73281546257935	74.05523740105478	-0.3224219384754177	-2.8356355037810483	0.9976204153902789	1.0	False	-0.7370427048603537	-0.13371795918101326	-0.43538033202068355
testAG	qbc	500	74.53706312053401	74.05523740105478	0.4818257194792434	4.7112433056942535	1.598392384996688e-06	1.9180708619960256e-05	True	0.3792979280610191	0.9219624186444002	0.6506301733527097
testAG	threshold_avg	500	74.70065223970226	74.05523740105478	0.6454148386475083	5.635762678670396	1.4590345660097484e-08	1.750841479211698e-07	True	0.5676998680826282	1.1753634487012716	0.8715316583919499
testAG	threshold_max	500	74.66183302421493	74.05523740105478	0.60659562316015	5.004164140266402	3.8947745201857044e-07	4.673729424222845e-06	True	0.49751338773303416	1.140711387309035	0.8191123875210347
