test	method	n_pairs	mean_method	mean_random	mean_diff	t_stat	p_val	p_adj	reject	ci_lower_rel_pct	ci_upper_rel_pct	mean_diff_rel_pct
test	feature_eucl	500	65.83767793240276	65.9316647607718	-0.09398682836904056	-0.5928686243506435	0.7232311698953032	1.0	False	-0.6149598633762027	0.3298561011397572	-0.14255188111822273
test	grad01_avg	500	65.81091724283435	65.9316647607718	-0.12074751793745747	-0.8333012995688986	0.7974632499342167	1.0	False	-0.6149426077204089	0.24866179750400993	-0.1831404051081995
test	grad01_max	500	65.70476630450449	65.9316647607718	-0.22689845626730692	-1.49341844840598	0.9320201515212032	1.0	False	-0.7968921401370992	0.10860842368434064	-0.34414185822637927
test	gradient_conf_avg	500	66.0796340989008	65.9316647607718	0.14796933812901814	0.9997624447167711	0.15895501875205406	1.0	False	-0.2166173846643844	0.6654740566926549	0.22442833601413525
test	gradient_conf_max	500	65.91165111394017	65.9316647607718	-0.02001364683163068	-0.13017391075015725	0.5517593534729719	1.0	False	-0.4885086059245676	0.4277983329343473	-0.030355136495110097
test	gradient_input_avg	500	65.41928533534056	65.9316647607718	-0.5123794254312407	-3.1244221799981373	0.999057400744385	1.0	False	-1.2658239666390567	-0.2884502270746069	-0.7771370968568317
test	gradient_input_max	500	65.83873658104511	65.9316647607718	-0.09292817972666081	-0.5825558311810431	0.7197722592967777	1.0	False	-0.6163017641645169	0.3344093530936183	-0.14094620553544931
test	model_grad_avg	500	65.56819044337162	65.9316647607718	-0.3634743174001624	-2.270911728763972	0.9882112040920522	1.0	False	-1.0282496973320656	-0.0743292189413283	-0.5512894581366969
test	model_grad_max	500	66.00168012131998	65.9316647607718	0.07001536054818461	0.4638604702569393	0.32147499697899423	1.0	False	-0.34360121309252084	0.5559888747789964	0.10619383084323776
test	qbc	500	66.5280269939154	65.9316647607718	0.5963622331436311	4.726931275166029	1.4846702598933599e-06	1.781604311872032e-05	True	0.5285574756446489	1.2804738458227756	0.9045156607337121
test	threshold_avg	500	67.05209061851059	65.9316647607718	1.1204258577388007	7.394058512313371	3.0293974632480107e-13	3.635276955897613e-12	True	1.2478212217193028	2.1509276550281102	1.6993744383737064
